gene,annot,Sample_ID,norm_expression,log2FoldChange,Date_Sampled,Location,Genotype,Replicate
Acropora_000713,calcium ion binding,Acer_2265,238.31619670695548,0.861555796429308,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000713,calcium ion binding,Acer_2266,101.61644673724244,0.861555796429308,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000713,calcium ion binding,Acer_2267,157.22395323667573,0.861555796429308,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000713,calcium ion binding,Acer_2268,220.5942970462734,0.861555796429308,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000713,calcium ion binding,Acer_2382,65.74368186290977,0.861555796429308,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000713,calcium ion binding,Acer_2384,85.34783403545701,0.861555796429308,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1089,36.12962415924013,0.12364514321975523,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1090,32.401912355020315,0.12364514321975523,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1091,34.31270494244809,0.12364514321975523,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1092,19.876687558410904,0.12364514321975523,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_1099,1.6020268506549356,0.12364514321975523,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2263,32.309367500225775,0.12364514321975523,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2265,12.054904891791521,0.12364514321975523,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2266,9.897705851030107,0.12364514321975523,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2267,9.570153675275915,0.12364514321975523,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2268,29.788280988000423,0.12364514321975523,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2382,7.304853540323307,0.12364514321975523,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000747,negative regulation of smooth muscle cell differentiation,Acer_2384,18.054349507500522,0.12364514321975523,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1089,36.898339566883536,0.15135708964498218,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1090,24.97647410699483,0.15135708964498218,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1091,24.615636154364935,0.15135708964498218,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1092,23.49063075084925,0.15135708964498218,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_1099,0,0.15135708964498218,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2263,17.539370928693995,0.15135708964498218,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2265,0,0.15135708964498218,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2266,4.618929397147384,0.15135708964498218,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2267,2.734329621507404,0.15135708964498218,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2268,0,0.15135708964498218,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2382,14.609707080646613,0.15135708964498218,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000753,negative regulation of smooth muscle cell differentiation,Acer_2384,0,0.15135708964498218,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_000864,animal organ morphogenesis,Acer_1089,46.12292445860442,0.08545294012139955,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_000864,animal organ morphogenesis,Acer_1090,35.77711155866827,0.08545294012139955,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_000864,animal organ morphogenesis,Acer_1091,47.73941557210169,0.08545294012139955,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_000864,animal organ morphogenesis,Acer_1092,0,0.08545294012139955,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_000864,animal organ morphogenesis,Acer_1099,0,0.08545294012139955,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_000864,animal organ morphogenesis,Acer_2263,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_000864,animal organ morphogenesis,Acer_2265,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_000864,animal organ morphogenesis,Acer_2266,31.672658723296344,0.08545294012139955,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_000864,animal organ morphogenesis,Acer_2267,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_000864,animal organ morphogenesis,Acer_2268,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_000864,animal organ morphogenesis,Acer_2382,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_000864,animal organ morphogenesis,Acer_2384,0,0.08545294012139955,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1089,371.28954189176557,0.511475268663525,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1090,277.4413745398615,0.511475268663525,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1091,148.4397452945037,0.511475268663525,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1092,200.57384718032822,0.511475268663525,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_1099,354.0479339947408,0.511475268663525,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2263,73.84998285765893,0.511475268663525,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2265,187.3146760109144,0.511475268663525,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2266,143.84665836830422,0.511475268663525,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2267,141.50155791300816,0.511475268663525,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2268,201.2721688378407,0.511475268663525,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2382,321.4135557742255,0.511475268663525,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001309,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Acer_2384,142.79349155932232,0.511475268663525,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001609,Pleckstrin homology domain.,Acer_1089,385.1264192293469,0.09769039032201579,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001609,Pleckstrin homology domain.,Acer_1090,315.9186454614481,0.09769039032201579,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001609,Pleckstrin homology domain.,Acer_1091,268.534212593072,0.09769039032201579,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001609,Pleckstrin homology domain.,Acer_1092,240.32722229715003,0.09769039032201579,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001609,Pleckstrin homology domain.,Acer_1099,100.92769159126094,0.09769039032201579,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001609,Pleckstrin homology domain.,Acer_2263,271.3986870018965,0.09769039032201579,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001609,Pleckstrin homology domain.,Acer_2265,268.9171091245801,0.09769039032201579,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001609,Pleckstrin homology domain.,Acer_2266,174.1996229781299,0.09769039032201579,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001609,Pleckstrin homology domain.,Acer_2267,289.155357474408,0.09769039032201579,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001609,Pleckstrin homology domain.,Acer_2268,272.11997226876065,0.09769039032201579,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001609,Pleckstrin homology domain.,Acer_2382,197.23104558872927,0.09769039032201579,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001609,Pleckstrin homology domain.,Acer_2384,203.52175808455132,0.09769039032201579,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_1089,1991.7416212040675,0.0957138098915913,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_1090,1173.2192431880273,0.0957138098915913,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_1091,1646.2639088691942,0.0957138098915913,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_1092,1290.1777197004897,0.0957138098915913,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_1099,945.195841886412,0.0957138098915913,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2263,1658.8552399401635,0.0957138098915913,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2265,977.374596611405,0.0957138098915913,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2266,1097.3256553508713,0.0957138098915913,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2267,1383.5707884827466,0.0957138098915913,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2268,844.5380204435796,0.0957138098915913,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2382,1256.4348089356088,0.0957138098915913,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001615,medium-chain fatty acid-CoA ligase activity,Acer_2384,1626.5327601757288,0.0957138098915913,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001669,Proline-rich coiled-coil,Acer_1089,3020.282836630946,0.34883159811686554,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001669,Proline-rich coiled-coil,Acer_1090,2395.716394749315,0.34883159811686554,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001669,Proline-rich coiled-coil,Acer_1091,2951.63855341885,0.34883159811686554,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001669,Proline-rich coiled-coil,Acer_1092,2549.6369222652534,0.34883159811686554,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001669,Proline-rich coiled-coil,Acer_1099,3982.63875072817,0.34883159811686554,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001669,Proline-rich coiled-coil,Acer_2263,2123.187007157694,0.34883159811686554,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001669,Proline-rich coiled-coil,Acer_2265,1891.6927676349774,0.34883159811686554,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001669,Proline-rich coiled-coil,Acer_2266,2446.7128863746425,0.34883159811686554,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001669,Proline-rich coiled-coil,Acer_2267,2516.9504165975654,0.34883159811686554,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001669,Proline-rich coiled-coil,Acer_2268,2335.5622471943034,0.34883159811686554,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001669,Proline-rich coiled-coil,Acer_2382,2244.416250264336,0.34883159811686554,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001669,Proline-rich coiled-coil,Acer_2384,2114.000196878243,0.34883159811686554,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_1089,484.2907068153464,0.6417383695773857,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_1090,277.4413745398615,0.6417383695773857,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_1091,273.0097828029565,0.6417383695773857,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_1092,166.2413868521639,0.6417383695773857,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_1099,355.6499608453957,0.6417383695773857,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2263,115.39059821509207,0.6417383695773857,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2265,167.84136810878965,0.6417383695773857,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2266,148.4655877654516,0.6417383695773857,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2267,194.1374031270257,0.6417383695773857,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2268,180.33986327870525,0.6417383695773857,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2382,102.26794956452629,0.6417383695773857,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001765,TCDD-inducible poly ADP-ribose polymerase,Acer_2384,343.03264064250993,0.6417383695773857,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001960,SUMO transferase activity,Acer_1089,452.77337510196674,0.665054436979343,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
Acropora_001960,SUMO transferase activity,Acer_1090,597.4102590456871,0.665054436979343,2021-10-26T00:00:00Z,CCC,SunnyIsles_E,3
Acropora_001960,SUMO transferase activity,Acer_1091,407.27688909949256,0.665054436979343,2021-10-26T00:00:00Z,CCC,Cheetos_B,2
Acropora_001960,SUMO transferase activity,Acer_1092,374.9466062154784,0.665054436979343,2021-10-26T00:00:00Z,CCC,Cheetos_B,3
Acropora_001960,SUMO transferase activity,Acer_1099,1217.540406497751,0.665054436979343,2021-10-26T00:00:00Z,CCC,Cheetos_B,1
Acropora_001960,SUMO transferase activity,Acer_2263,323.0936750022578,0.665054436979343,2021-11-03T00:00:00Z,nursery,Cheetos_B,1
Acropora_001960,SUMO transferase activity,Acer_2265,374.6293520218288,0.665054436979343,2021-11-03T00:00:00Z,nursery,Cheetos_B,3
Acropora_001960,SUMO transferase activity,Acer_2266,220.38891694960373,0.665054436979343,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,1
Acropora_001960,SUMO transferase activity,Acer_2267,262.49564366471077,0.665054436979343,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,2
Acropora_001960,SUMO transferase activity,Acer_2268,402.5443376756814,0.665054436979343,2021-11-03T00:00:00Z,nursery,SunnyIsles_E,3
Acropora_001960,SUMO transferase activity,Acer_2382,352.45918332059955,0.665054436979343,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,1
Acropora_001960,SUMO transferase activity,Acer_2384,165.77175456886843,0.665054436979343,2021-11-03T00:00:00Z,nursery,MiamiBeach_C,3
Acropora_001962,Sulfotransferase family,Acer_1089,89.17098728663521,0.05622299479770401,2021-10-26T00:00:00Z,CCC,MiamiBeach_C,3
