gene,annot,lfc,KOG,nseqs,delta.rank,pval,padj
Acropora_000048,mRNA 3'-end processing,0.08252057187043547,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000049,Threonyl and Alanyl tRNA synthetase second additional domain,-0.6260890009010598,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000055,Sugar transporter,0.793879908918265,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000062,Ubiquitin-conjugating enzyme,-2.5752518260107764,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000069,regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,1.1548049716187379,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000072,positive regulation of cilium movement,-0.40137170999700617,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000079,major facilitator superfamily,0.8047186408783343,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000083,major facilitator superfamily,-0.5013444822154256,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000086,leucine-rich repeat serine threonine-protein kinase,0.02332983162109818,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000092,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",0.13589044870108116,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000094,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1.1428852203186073,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000098,DNA RNA polymerases superfamily protein,0.7952137989122104,Lipid transport and metabolism,281,427,0.0257722772193148,0.13596258847174458
Acropora_000101,Potassium sodium hyperpolarization-activated cyclic nucleotide-gated channel,6.39869243770156,Inorganic ion transport and metabolism,275,-13,0.946385911155206,0.946385911155206
Acropora_000102,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,0.7171241841803904,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000106,radial pattern formation,1.623375458293983,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000117,synaptic vesicle budding from presynaptic endocytic zone membrane,-4.9453315640049205,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000120,Trypsin-like serine protease,0.17298468451660295,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000138,serotonin receptor activity,-1.1893765306104285,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000141,"D-arabinono-1,4-lactone oxidase",0.35921375471246136,Defense mechanisms,66,133,0.735095547524711,0.8353358494598989
Acropora_000143,lysophospholipase activity,-0.22227494888307384,Lipid transport and metabolism,281,427,0.0257722772193148,0.13596258847174458
Acropora_000161,Vacuolar Protein,-0.49468442582501004,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000162,Notch homolog 2,0.16904239940694038,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000184,Cytochrome c oxidase subunit Va,-0.30870037353271945,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000189,Ribonuclease H protein,1.2745228922360687,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000194,endothelial cell proliferation,-1.8148111049942337,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000201,Histone H3.3-like,0.13852409742950839,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000202,isocitrate dehydrogenase (NAD+) activity,-0.47119493791915684,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000203,isocitrate dehydrogenase NAD subunit,-1.0088073299032427,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000204,Proprotein convertase subtilisin kexin type 5,0.16558020192174883,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000212,ubiquitin activating enzyme activity,0.021420196370796292,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000213,Hematopoietic SH2 domain containing,0.3607819943813424,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000215,aldehyde dehydrogenase (NAD) activity,-0.852407377012128,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000218,May antagonize Nodal signaling and subsequent organization of axial structures during mesodermal patterning,-0.7005920273576735,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000219,acid phosphatase activity,-1.6274773002213134,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000221,acid phosphatase activity,-0.47215063686444286,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000224,endopeptidase inhibitor activity,0.4591627635265452,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000227,endopeptidase inhibitor activity,-5.752189011947207,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000228,serine-type endopeptidase inhibitor activity,-0.2784720369417573,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000233,endopeptidase inhibitor activity,-0.6812000406372498,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000236,protein heterodimerization activity,-1.7661681250221477,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000237,Histone H2A,-1.4088617224124442,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000238,"Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling",-0.9508445006282769,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000239,Core histone H2A/H2B/H3/H4,-1.5513229318806674,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000240,nucleosome assembly,-2.7299607537017248,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000241,Caspase domain,-1.265625975007255,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000242,lymphoid tissue lymphoma translocation,0.6576527088939115,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000243,Belongs to the gluconokinase GntK GntV family,0.5162418020618306,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000245,Elongation factor,-0.13689624767536362,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000246,miRNA binding,0.468864116867461,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000248,Thioredoxin-like domain,3.008690882364588,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000252,regulation of cell shape,-0.057239372679622647,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000257,frizzled binding,-3.2689707685138063,Cell wall/membrane/envelope biogenesis,113,-87,0.770630187120566,0.83764150773974555
Acropora_000262,Failed axon connections homolog,0.6252659079373123,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000263,Stimulated by retinoic acid gene 6 protein homolog,0.77108732673842,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000264,Belongs to the glycosyl hydrolase 18 family,2.4913237231696663,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000270,zinc finger,-0.4804738808370822,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000272,"The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. The coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins",-0.2196540652328949,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000286,poly(A) RNA polymerase,0.1007269070474486,"Cell cycle control, cell division, chromosome partitioning",122,319,0.269288962601832,0.42210246024775466
Acropora_000287,Hydrolyzes the sphingolipid ceramide into sphingosine and free fatty acid,-0.34786222146891027,Lipid transport and metabolism,281,427,0.0257722772193148,0.13596258847174458
Acropora_000294,axoneme assembly,0.3218918717426263,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000306,negative regulation of cellular response to hepatocyte growth factor stimulus,-0.9109880071849523,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000308,Conserved mid region of cactin,-0.23348878973380055,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000309,Death associated protein 3,-0.2328628102472232,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000310,extracellular ligand-gated ion channel activity,0.06379028284608039,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000311,acetylcholine-gated cation-selective channel activity,0.03693103469025006,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000313,acetylcholine-gated cation-selective channel activity,0.75880976662452,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000316,acetylcholine-gated cation-selective channel activity,-1.803508252533464,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000319,tRNA methyltransferase activity,0.15499681233787327,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000325,alpha-methylacyl-CoA racemase activity,4.416772256060838,Lipid transport and metabolism,281,427,0.0257722772193148,0.13596258847174458
Acropora_000326,Chondroitin sulfate synthase,-0.0986024599698421,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000328,hematopoietic progenitor cell differentiation,0.44071115667842464,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000331,protein auto-ADP-ribosylation,0.8877147961404532,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000332,Binds to the catalytic subunit of the cyclin dependent kinases and is essential for their biological function,-0.6641859477591834,"Cell cycle control, cell division, chromosome partitioning",122,319,0.269288962601832,0.42210246024775466
Acropora_000333,cyclin-dependent protein serine/threonine kinase activator activity,0.6912750129533891,"Cell cycle control, cell division, chromosome partitioning",122,319,0.269288962601832,0.42210246024775466
Acropora_000334,mannosylation,1.2396508731591487,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000336,Timeless interacting protein,0.8662317548359134,"Cell cycle control, cell division, chromosome partitioning",122,319,0.269288962601832,0.42210246024775466
Acropora_000337,channel 1,-0.10867156762347426,Inorganic ion transport and metabolism,275,-13,0.946385911155206,0.946385911155206
Acropora_000338,vesicle docking,-0.7462893730225327,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000341,Exocyst complex component 5,-1.7985044136301398,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000342,Chloride channel protein,-5.506273663019409,Inorganic ion transport and metabolism,275,-13,0.946385911155206,0.946385911155206
Acropora_000347,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",0.2971841598873516,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000357,nuclear-transcribed mRNA catabolic process,-0.14037784173244688,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000360,structural constituent of ribosome,-3.3187713673787673,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000363,negative regulation of non-canonical Wnt signaling pathway,-1.0822267764040363,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000366,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",-1.537782496348141,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000370,MAP kinase activity,-2.433051152112422,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000371,protein tyrosine phosphatase activity,-1.371610356895149,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000372,ribosomal protein,0.2443452177829095,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000373,phosphoacetylglucosamine mutase activity,-6.312425266939296,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000374,asparagine-tRNA ligase activity,-0.4821880168987776,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000375,DNA polymerase,-5.700992468741039,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000378,ribosomal protein,0.36406718090317736,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000381,Fibrillin 2,-0.8917771457165642,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000385,microtubule depolymerization,0.4050784307349861,Cytoskeleton,274,-294,0.129849829837484,0.27052047882809166
Acropora_000386,outer dynein arm assembly,-0.6296117242107933,Cytoskeleton,274,-294,0.129849829837484,0.27052047882809166
Acropora_000388,"phenylalanyl-tRNA synthetase 2, mitochondrial",1.0447687927298197,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000389,Lipoxygenase,-4.5504040928585345,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000390,regulator of nonsense transcripts,-3.9844544320319306,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000391,HAD-hyrolase-like,0.31611996752678906,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000392,factor 13,0.6470554410971582,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000393,DTW,-0.18890797972698664,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000394,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,0.3481580690638891,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000395,Calcium calmodulin-dependent protein kinase,-0.4568728212290845,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000396,heparin binding,-1.1084585308235522,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000398,metal ion binding,0.19501468778093173,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000401,Thrombospondin 3a,0.44332418205489127,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000402,mitotic cell cycle checkpoint,-0.3705064727272803,"Cell cycle control, cell division, chromosome partitioning",122,319,0.269288962601832,0.42210246024775466
Acropora_000407,neurohypophysis development,0.9209693289549047,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000417,protein transport,-4.906406193994545,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000420,post-chaperonin tubulin folding pathway,-1.3888519049955874,Cytoskeleton,274,-294,0.129849829837484,0.27052047882809166
Acropora_000421,cyclin A-associated protein in the,-0.6087554091223536,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000422,Insulin gene enhancer protein,0.8492670784018527,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000425,Glucose dehydrogenase C-terminus,0.02965282705312286,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000427,exocyst assembly,0.27755940386332756,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000429,alpha-galactosidase activity,-3.8161807649708224,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000430,alpha-galactosidase activity,-1.9158432394932592,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000437,La ribonucleoprotein domain family member 6,-0.6903759164546978,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000446,oligopeptide transmembrane transporter activity,-0.15136181637819587,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000447,snRNA transcription by RNA polymerase III,-2.295569631192384,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000448,LSM domain,0.4164152816561532,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000449,tRNA export from nucleus,-0.4864332588063165,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000452,ATP-dependent RNA helicase,-1.4151657216641285,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000464,Ribonuclease H protein,-8.003264816588015,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000465,Kelch-like family member 3,1.073275484304856,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000471,Kelch-like protein 18,1.123436031852224,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000475,G-protein coupled receptor activity,-2.997765604152692,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000490,regulation of Golgi inheritance,0.3491696852952463,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000492,6-phosphofructo-2-kinase activity,-4.804386497383942,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000497,FKBP-type peptidyl-prolyl cis-trans isomerase,-0.8449544584531388,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000498,structural constituent of ribosome,0.3318469819064029,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000500,phosphatidylinositol-4-phosphate binding,-1.0750010460408803,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000507,ubiquitin-like protein-specific protease activity,0.47148944885497174,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000508,aryl hydrocarbon receptor binding,-1.882644266785641,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000509,protein disulfide isomerase activity,0.12054326201770847,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000510,alpha-galactosidase activity,-4.675792847965586,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000513,DBH-like monooxygenase protein 1,-0.35494248643861986,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000514,alpha-galactosidase activity,0.20857526752142286,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000515,Thioredoxin-like domain,-6.405910632751926,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000518,heteroduplex DNA loop binding,-4.992415659743719,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000520,Kelch motif,1.0295935115147543,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000521,positive regulation of cardioblast proliferation,0.9183890405296472,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000533,protein tyrosine phosphatase activity,-0.9814957039359954,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000534,protein tyrosine phosphatase activity,-0.7733243431058788,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000539,vesicle docking involved in exocytosis,-0.40376616691461564,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000542,threonine-type endopeptidase activity,-0.3512281308336583,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000543,elongation factor Tu,-6.222503599831237,"Translation, ribosomal structure and biogenesis",379,587,4.02725251141465e-4,0.010068131278536625
Acropora_000545,Ribonuclease H protein,-0.756223533334798,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000550,NFX1-type zinc finger-containing protein,-3.265384678700348,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000564,zinc ion binding,-1.3887099031957737,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000570,positive regulation of transcription by RNA polymerase II,-1.3723244123458775,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000573,intein-mediated protein splicing,1.6673395530638662,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000580,helicase activity,-1.5141129962551798,Chromatin structure and dynamics,111,-342,0.258035145296922,0.42210246024775466
Acropora_000581,cAMP response element binding,-2.0772507290268063,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000588,G-protein coupled receptor activity,-0.3777711501860685,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000596,protein serine/threonine kinase activity,-2.031827494724195,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000598,sequence-specific DNA binding,-0.8138750400797709,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000601,NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 9,1.7661394813742346,Energy production and conversion,247,154,0.451980401419603,0.5856885095200512
Acropora_000607,Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. May have a role in nuclear energy homeostasis. Has also ATPase activity. May be involved in regulation of Cajal body (CB) formation,-0.2783236306119557,Nucleotide transport and metabolism,114,411,0.168613913268527,0.3242575255163981
Acropora_000614,"negative regulation of transcription, DNA-templated",-2.026423061186366,"Replication, recombination and repair",376,-278,0.0952015192192061,0.23800379804801525
Acropora_000618,sarcomere organization,-1.1673024278739614,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000619,Rab guanyl-nucleotide exchange factor activity,-0.19027266062914927,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000625,Angel homolog,-4.729409889518439,RNA processing and modification,369,-417,0.0131074721276485,0.121370494694645
Acropora_000626,negative regulation of negative chemotaxis,-1.7183929366736352,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000629,negative regulation of negative chemotaxis,-0.17515675465273153,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000632,Dolichol kinase,-0.2726072628720971,Lipid transport and metabolism,281,427,0.0257722772193148,0.13596258847174458
Acropora_000633,SH3/SH2 adaptor activity,-2.198335264287544,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000641,Lipoxygenase,0.2536757291173674,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000647,dimethylglycine dehydrogenase activity,0.9893145998301834,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000650,Galactosyltransferase,0.6776483435272354,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
Acropora_000651,betaine-homocysteine S-methyltransferase activity,0.46223129585487116,Amino acid transport and metabolism,361,273,0.108116606212153,0.245719559573075
Acropora_000658,ligand-gated sodium channel activity,-0.3467383597036584,Inorganic ion transport and metabolism,275,-13,0.946385911155206,0.946385911155206
Acropora_000663,ligand-gated sodium channel activity,-1.9413891362726248,Inorganic ion transport and metabolism,275,-13,0.946385911155206,0.946385911155206
Acropora_000669,G-protein coupled receptor activity,-1.9116782809380142,"Posttranslational modification, protein turnover, chaperones",1186,108,0.270145574558563,0.42210246024775466
Acropora_000671,HIV-1 Tat interactive protein 2,0.2578828641231153,Signal transduction mechanisms,1449,-166,0.0635980345966416,0.19874385811450498
Acropora_000672,radial pattern formation,0.8025775193662638,Transcription,676,-276,0.02845360312191,0.13596258847174458
Acropora_000674,GTPase activity,4.046773274961347,"Intracellular trafficking, secretion, and vesicular transport",483,-143,0.332457540800569,0.48890814823613093
Acropora_000677,Belongs to the glucose-6-phosphate 1-epimerase family,-2.5897582864884154,Carbohydrate transport and metabolism,384,352,0.0326310212332187,0.13596258847174458
