gene,annot,baseMean,log2FoldChange,lfcSE,pvalue,padj
Acropora_006522,"Transcriptional regulator. Recognizes and binds to the DNA sequence 5'-GCG(T G)GGGCG-3'(EGR-site) in the promoter region of target genes. Binds double-stranded target DNA, irrespective of the cytosine methylation status. Regulates the transcription of numerous target genes, and thereby plays an important role in regulating the response to growth factors, DNA damage, and ischemia. Plays a role in the regulation of cell survival, proliferation and cell death",25208.155770064262,0.6099824851283764,0.7511750231218772,0.04309318282175476,0.30798648744392615
Acropora_006584,Transmembrane and,28.55685095915291,0.08741589293261462,0.41715896093367993,0.5648501081026587,0.8662545440492392
Acropora_006684,serine-type carboxypeptidase activity,2.270409205799667,0.03741794278468135,0.4341343862011477,0.21614568907059759,0.6209876769911179
Acropora_006886,tetracycline transmembrane transporter activity,262.0885217680249,0.5288373324845987,0.5105065003684517,0.06501722225519782,0.3743644070153304
Acropora_006893,Rhotekin,432.71936409480867,0.3568622644781689,0.2784131792572291,0.11613239227071258,0.4843365418595125
Acropora_006914,serine-type endopeptidase activity,206.58024678703117,-0.027322684137817636,0.33889272326016273,0.8965758897821133,0.969362200871886
Acropora_007390,tolloid-like,505.187457916671,1.2475115814566085,0.3827242688804929,1.977852660794394e-4,0.008744723406019735
Acropora_007536,transmembrane transport,10.43679229159337,0.08449236901931997,0.4406167538067454,NA,NA
Acropora_007563,establishment of synaptic vesicle localization,3.8981425649368915,0.014672119806892743,0.43109760748964965,0.7143011419419215,0.909678830079006
Acropora_007596,G-protein coupled receptor activity,8.913892792987125,0.1796957671080048,0.4851851470136013,0.009450575352265372,0.13331097313236379
Acropora_007672,DNA binding,2.4232218110647605,0.07235288873768271,0.44127351293876366,0.14913791077398622,0.5370149320907681
Acropora_007685,proteasome-mediated ubiquitin-dependent protein catabolic process,1683.0627147570654,0.1903914415136324,0.281189975229204,0.3979086822244639,0.7806388621860177
Acropora_007714,store-operated calcium channel activity,23.257792705148283,0.09969029179618047,0.41620670085699063,0.5400129859025983,0.8543425985144087
Acropora_007723,mitochondrial translation,6.938534087984529,0.05574675494489514,0.432487937965775,0.29458266491860186,0.7008336553180505
Acropora_007768,Belongs to the G-protein coupled receptor 1 family,127.41645635358333,1.0692405490727186,0.5486980102250452,0.004932658551935105,0.09083801752480136
Acropora_007769,tachykinin receptor activity,37.96080739821804,0.25343308228457523,0.5101789676296012,0.11027373144950275,0.47452169039504566
Acropora_007944,adenylate cyclase-activating dopamine receptor signaling pathway,5.938273727309415,0.1090944934094838,0.45319186083004737,0.02319447412741886,0.22256391277471424
Acropora_008155,O-phospho-L-serine:2-oxoglutarate aminotransferase activity,43.82441197285941,0.08003890710588701,0.42442786058924115,0.4758912397974469,0.828484656908728
Acropora_008184,iron-responsive element binding,940.6191475766269,0.326232556796075,0.22777891928079083,0.092744874594399,0.4435326844071627
Acropora_008274,spermatogenesis,133.6806143123244,0.10095436875276247,0.3930567008476181,0.6078592836861338,0.8762910252027024
Acropora_008410,heat shock-mediated polytene chromosome puffing,382.8339601207179,6.461197810371763,1.795349685625596,3.323972340056668e-7,3.186238611449494e-5
Acropora_008414,heat shock-mediated polytene chromosome puffing,1269.3529835022134,1.2002003072506942,0.362748227214482,1.344962316012572e-4,0.0063819539095736144
Acropora_008416,mannose-ethanolamine phosphotransferase activity,17.597471658953374,0.07811398422996736,0.43007388959790277,0.4478001337925912,0.8103745723580772
Acropora_008472,Domain of unknown function (DUF4062),68.19728769180932,0.12290534345067146,0.38207325855934016,0.5496894705666231,0.8581919188787791
Acropora_008648,"Lectin, mannose-binding 1",761.9646436057386,0.17868901886528524,0.24616155858723898,0.38994254894970765,0.77418452887834
Acropora_008718,coenzyme A transmembrane transporter activity,12.520444355415293,0.16465556146410548,0.4779473204600005,0.0025861946250740784,0.05913833776542939
Acropora_008849,RNA polymerase II core promoter sequence-specific DNA binding,437.2408352930765,1.0841579676580495,0.3254852500532054,1.292052115058228e-4,0.006173270197660695
Acropora_008941,Nucleoporin FG repeated region,234.80697772079995,0.32104772566162604,0.39042304767466435,0.20446721646784755,0.6097845822921454
Acropora_009141,ion transport,92.7869003148331,1.0525967978147412,1.2066040378281262,0.013915833622528385,0.16737745127421613
Acropora_009165,Glutamate/Leucine/Phenylalanine/Valine dehydrogenase,4.023404106055821,0.0019775302460379555,0.43063027551006006,0.9904294594477069,0.9979817520206173
Acropora_009447,"RAB30, member RAS oncogene family",329.18390494852235,3.9452628691167893,0.7681040169287003,4.8228776218778243e-8,1.9610107658291255e-5
Acropora_009476,Reverse transcriptase (RNA-dependent DNA polymerase),72.76417248109294,0.039646374369893454,0.3196932330809392,0.860049217745483,0.9560948987730011
Acropora_009487,RNA binding motif protein 27,440.46525340383596,0.5158469673623453,0.322435416384773,0.03801787920955325,0.29021458296058966
Acropora_009814,ribosomal small subunit assembly,207.5020051560046,0.24365623702367117,0.3117516714350583,0.31054242231005147,0.7143101638558655
Acropora_009816,tyrosine kinase,166.02638381514336,3.1536151845596043,0.8036973650751895,5.302165091028819e-6,3.5239004912683845e-4
Acropora_010075,Pancreatic and duodenal homeobox 1,5.121244634681131,0.05432244323278028,0.4332113178855454,0.3295912790708916,0.7298306884973107
Acropora_010094,Subtilase family,675.6624381199206,0.14589550278913133,0.2435412778404227,0.48088556261635934,0.8305755275385036
Acropora_010101,kelch-like,1327.087237053253,0.6864532710888067,0.33435030672339205,0.011117222808613481,0.14546340058472987
Acropora_010472,heat shock,3663.7467679745846,2.6485967862748794,0.42924011443352267,3.416638258309782e-11,5.0605293517365454e-8
Acropora_010605,retinol dehydrogenase activity,57.295518504439826,1.7072966290908247,0.7088069553110863,0.0013063903166213246,0.03702218584768236
Acropora_010638,meiotic attachment of telomere to nuclear envelope,687.8351443288773,1.2047504323595917,0.49585361909906006,0.0011507549690564559,0.033991531393667625
Acropora_010690,DNA binding,8.817540892695986,0.04101615171886974,0.42895174565205524,0.5217900801825475,0.8492463186712893
Acropora_010973,Nuclear factor erythroid,7527.24104057647,1.5932290315553401,0.3043697796799084,3.033098886552189e-8,1.283557928807065e-5
Acropora_010993,apoptotic process,3436.419632290005,2.2708621219661707,0.43731172120155737,2.1996086866636828e-8,9.502309526387109e-6
Acropora_011016,"Solute carrier family 35, member B1",505.22942062900324,0.8539592351095381,0.3561959310010026,0.0019433081727409682,0.049322445862860116
Acropora_011058,CW-type Zinc Finger,258.8368607524162,0.49665752781853023,0.5070007902681277,0.08263388290056475,0.42007751797649195
Acropora_011119,Plexin domain-containing protein 1,577.6745652138409,0.30436317661904394,0.23033147762671272,0.12198058797215233,0.49448157534449777
Acropora_011243,Uncharacterised protein family UPF0565,30.873785213488887,0.15936122945559728,0.42874297508699794,0.34651281278116153,0.7431580306838561
Acropora_011285,Erythrocyte membrane protein band 4.1 like,720.2398318955844,0.37559512124181305,0.31844942437636453,0.1267563310168999,0.5012241189867346
Acropora_011315,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family,627.7626099667283,1.707148063422943,0.5768413803528093,7.260970654066705e-5,0.0038507285801209
Acropora_011369,"Myosin, light",151.71685933914225,0.7924635521684216,0.38561660905117723,0.006138708621493323,0.10408198035591622
Acropora_011405,protein targeting to mitochondrion,14.37092686270699,0.1552198929872838,0.4653496460336491,0.12954856190197941,0.5065659022439082
Acropora_011407,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",557.1057569536243,0.5596892325842403,0.3942897351359788,0.049382755822857075,0.3303228466912143
Acropora_011510,amine sulfotransferase activity,243.28412072947953,0.28160257082282336,0.312193747728506,0.24104039916138198,0.6499532545945921
Acropora_011511,amine sulfotransferase activity,56.93621594769699,0.7338154350833003,0.7119973401587192,0.03761015178750536,0.28891188295777376
Acropora_011631,C-type lectin (CTL) or carbohydrate-recognition domain (CRD),538.7494856407261,1.5466753803569977,0.43132722372706855,2.755775995507046e-5,0.0016051621079447784
Acropora_012399,variant 1,147.16395633781417,0.3631481248867555,0.44305122271495295,0.1686185248679712,0.5654979349283924
Acropora_012556,transmembrane transport,550.6290223688027,0.3591431857517511,0.29849386620469887,0.12450742913976007,0.4986077544610778
Acropora_012983,Homeodomain,2.8536766927285115,0.036541957041742394,0.4344974741881324,0.15535198590735602,0.5478681310424844
Acropora_013003,-,8.394769653939788,0.03372592575028598,0.430937384848679,0.27791367062318106,0.6846032282836316
Acropora_013011,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,2.5740680330212506,0.040085555737510034,0.43366272929937,0.4118189374904169,0.7900339983163369
Acropora_013079,Protein disulfide isomerase family A member 4,1166.854168536781,0.5305398746841116,0.2943276013404092,0.025787389747057663,0.23587442161225747
Acropora_013114,"SH3-binding domain protein 5-like, a",114.41754367730762,0.08711103368509956,0.38532866497506696,0.6440125226434603,0.8894527553972821
Acropora_013181,positive regulation of low-density lipoprotein particle receptor biosynthetic process,9.110873681190524,0.2611233272957377,0.5542962843424547,0.001184307382464898,0.03453363447004448
Acropora_013215,heme binding,766.6196427803156,0.5239067866011305,0.38268431242579104,0.05998184685845504,0.3605781143507841
Acropora_013253,modulation by host of viral RNA genome replication,282.52293226957283,1.463911566589812,0.4358412859963356,1.472741366112369e-4,0.006816688608862965
Acropora_013286,proteasome assembly,267.4892421648442,0.541567769833565,0.42186544375901425,0.05619921258010431,0.35133609614619177
Acropora_013295,Domain of unknown function (DUF4062),10.581217519231652,0.13738951789762055,0.45188721252903513,0.13940687230103163,0.5214194114449966
Acropora_013358,ribosomal large subunit biogenesis,8.932588419294724,0.09249984701961328,0.4396969188864489,0.19922110524076375,0.6039499697070355
Acropora_013536,Si dkey-234i14.3,6.130398758123636,0.1343818395138551,0.45661695859397405,0.10631814606154154,0.46856813533095115
Acropora_013603,monooxygenase activity,11.939289136220621,0.17508406810448696,0.4506057566470767,0.2537524336719406,0.6635322149585575
Acropora_013627,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase,6.449820796696728,0.21720819496031007,0.5084634672879457,0.004343310039743651,0.083621657440763
Acropora_013631,Kelch-like protein 17,2.5644825662902773,0.03602413106752367,0.43347136554675453,0.4723788157685557,0.8266031328081663
Acropora_013662,methylenetetrahydrofolate reductase (NAD(P)H) activity,164.81712928606007,0.6556380058510997,0.6127330427907848,0.044471888001938846,0.31264974496243336
Acropora_013846,1-pyrroline-5-carboxylate dehydrogenase activity,19.109587724216503,0.1725319983167747,0.47510109684071644,0.10441977722468886,0.46504478104191327
Acropora_013916,Vault protein inter-alpha-trypsin domain,18.360980461908916,0.13022635170446817,0.4185542805825489,0.4412973280095431,0.8069436855031644
Acropora_013946,"Cytochrome P450, family 21, subfamily A, polypeptide 2",1502.8331863097544,2.307350490511916,0.5441139679178041,3.041380206739765e-6,2.1746917229984746e-4
Acropora_013947,Ion transport protein,4.973336743420047,0.051823423761991526,0.4349409467832425,0.3427827059796236,0.7411075781732385
Acropora_014076,regulatory subunit 4,397.3928419246503,0.19846851716684752,0.2645438275135561,0.35461128616199367,0.7487241248197842
Acropora_014213,Metalloendopeptidase activity. It is involved in the biological process described with proteolysis,19.179729021292335,0.07658287456776612,0.42717429832401665,0.5100235914520153,0.843956002921297
Acropora_014303,hexose transmembrane transporter activity,269.1104462046267,0.5265358085052236,0.4028010030120077,0.04898142646401175,0.32878123879599425
Acropora_014469,protein modification by small protein conjugation,226.60102514297327,1.6793546234660792,0.6206388631426345,8.694120495446195e-4,0.027650503465271824
Acropora_014943,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",335.09563107773346,0.2580627027348958,0.27529762119148465,0.2405408419645679,0.6491221888309838
Acropora_014947,Holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase),128.07434683350053,0.7787246712423042,0.8790806065638134,0.018912732503112255,0.1997249006902681
Acropora_014957,Ezrin/radixin/moesin family,11632.242127135289,0.31886123165978186,0.2547932336105556,0.12497946830745922,0.4989018043345635
Acropora_014975,G-protein coupled receptor activity,1.8765599750126816,0.05386585048942594,0.43726389804194643,0.23402381379727863,0.6416392705143951
Acropora_014993,lipid metabolic process,11.804618107453877,0.0689912326198078,0.4373890746537683,0.2674841167426517,0.6763333758428809
Acropora_014994,Lipase (class 3),16.879554951706307,0.030890400044376574,0.4292906384209049,0.5643769220675825,0.8662545440492392
Acropora_015079,BAG family molecular chaperone regulator 3,1222.8287204165201,2.7394941502920345,0.6801178640375686,2.350309172182499e-6,1.6922226039713995e-4
Acropora_015090,-,9.075789682119597,0.09022154696664249,0.4408512943510952,0.15442833618029533,0.5466693740240587
Acropora_015204,"Plays an important role in the regulation of cell survival, cell division, angiogenesis, cell differentiation and cell migration. Functions as potent mitogen in vitro. Acts as a ligand for FGFR1 and integrins. Binds to FGFR1 in the presence of heparin leading to FGFR1 dimerization and activation via sequential autophosphorylation on tyrosine residues which act as docking sites for interacting proteins, leading to the activation of several signaling cascades. Binds to integrins. Its binding to integrins and subsequent ternary complex formation with integrins and FGFR1 are essential for FGF1 signaling",21.985718452287685,0.23626416389476101,0.4945812364416815,0.12623878271155958,0.5005248057660643
Acropora_015212,protein tag,22900.095685764158,0.3052496583315318,0.2744450399412108,0.16602861587390552,0.5608029611925892
Acropora_015225,alkaline phosphatase activity,48.585134958983026,0.1894768339893083,0.4777782775678524,0.05758553120004399,0.3553313523991051
Acropora_015257,EF-hand domain pair,61.599325761855354,2.516437872172766,0.700249103262748,3.134145304403e-6,2.2030385434610374e-4
Acropora_015264,ribosomal protein S6 kinase,2392.6932799192896,1.496618455162038,0.3860161751584963,1.0545609908870997e-5,6.707784265961626e-4
Acropora_015328,Pfam:zf-DHHC,29.5537360611845,0.15232177337695602,0.43953527456767905,0.28599968892867356,0.6923065006926596
Acropora_015437,peroxisome organization,446.6648204251922,0.5824135221926787,0.33060645210847683,0.023813742653632747,0.22558326526529401
Acropora_015472,Extracellular calcium-sensing receptor-like,3.441375883744471,0.06228774045784489,0.43780820638477463,0.21390200366449313,0.6189224236691597
Acropora_015523,G-protein coupled receptor activity,124.56147149446784,0.17252255582125264,0.33921539146446383,0.43015320003708307,0.8009132126405304
Acropora_015608,Belongs to the peptidase M10A family,410.2282047428346,2.0759274759073008,0.6322882299478385,1.337127906815099e-4,0.006359331255898599
Acropora_015612,Belongs to the peptidase M10A family,512.2297440847829,0.16119465457624974,0.39323772383031425,0.430941940342766,0.8012923309673239
Acropora_015633,transmembrane transport,1984.4761092247968,0.5519125315866641,0.2624511385064609,0.009870321362522784,0.13699530373043672
Acropora_015642,ribosomal small subunit export from nucleus,1850.251967540052,1.1993741664905762,0.4301314941566721,6.723952173701097e-4,0.02308408481355396
Acropora_015726,thioesterase binding,3092.8873172918065,4.931491234163942,0.7564051706370892,5.1287701667348706e-11,6.255892833965546e-8
Acropora_015735,transcription-coupled nucleotide-excision repair,133.61838927101505,0.04896854082267859,0.30765147188110353,0.8315065398586168,0.9461978625894285
Acropora_015764,bicarbonate binding,8.621811841140543,0.09325877232356819,0.43503755120453125,0.37628197910339195,0.765467610472181
Acropora_015889,calcium-dependent cysteine-type endopeptidase activity,6368.0898540117105,0.6965075941490978,0.4281699243328871,0.016677280571981305,0.1859990812711943
Acropora_015914,LEM domain binding,77.76450251337049,0.4232348274672548,0.4400027117493734,0.10374105981060243,0.4635153234718061
Acropora_015962,dynactin binding,95.04479952325923,0.49618397189579233,0.3420221403446379,0.05437538732031773,0.3466824152843471
Acropora_016044,Transcriptional regulating factor 1,2559.62317303158,1.707541349622552,0.38213109176660315,6.521773334237299e-7,4.935601892654914e-5
Acropora_016052,calcium-independent protein kinase C activity,1163.977150978511,0.6908256921934435,0.35875248921855013,0.012223728082582016,0.1545556253173297
Acropora_016053,Notch ligand involved in the mediation of Notch signaling,144.21884871385316,0.8165953274795965,0.45699068760200695,0.01218275626083713,0.15413156426157337
Acropora_016137,plasma membrane to endosome transport,15.249291732465455,8.649103395985486,3.1853190108076803,7.16724525742711e-6,4.688328001829923e-4
Acropora_016179,melanocortin receptor activity,37.893070152734104,0.13843000681748954,0.448872654778911,0.15596520262221383,0.5487720866608484
Acropora_016585,meprin and TRAF homology,15.474387365624853,0.08848329898295207,0.4333845991692844,0.3671640011857583,0.7591497386167997
Acropora_017269,Belongs to the peptidase S1 family,29.095784530357637,0.03921527630824114,0.40460488094537994,0.803098821231252,0.9381118794216454
Acropora_017393,trafficking protein particle complex,6.431226906303653,0.05238317232161494,0.43511358263082706,NA,NA
Acropora_017542,Belongs to the small heat shock protein (HSP20) family,7537.045462399816,4.2339506889302045,0.5103496442293691,2.7660865102007758e-17,1.433939246888082e-13
Acropora_017561,Belongs to the small heat shock protein (HSP20) family,1.2593826937049633,0.05341785127297185,0.4370950896400736,0.2864933526752795,0.6924095218745613
Acropora_017602,"ATPase activity, coupled to transmembrane movement of substances",67.35162566599433,0.13450220171200528,0.39819166064356326,0.49668533774328866,0.8380866930996168
Acropora_017610,aldose 1-epimerase activity,852.2572130308846,0.3551673114657495,0.21977908967042314,0.06765349972659333,0.3818243085383665
Acropora_017735,unfolded protein binding,13162.885792101708,1.946679471895974,0.31330114067833675,3.4640473857966795e-10,2.873219463675198e-7
Acropora_017822,methylated histone binding,304.1021777211634,0.5020483091812413,0.33731511435917655,0.05412604224685875,0.34587291588008107
Acropora_017865,G-protein coupled receptor activity,81.6107242213913,0.13086455730422938,0.3507628347648397,0.5702465675714974,0.8675280473844456
Acropora_017889,-,180.18025572185869,1.1796996322117859,0.5386216386201563,0.0017521473633274802,0.04541565965744829
Acropora_017893,GTPase activity,5.7306893113335615,0.06376962816216755,0.4309628133986124,0.39321976107334783,0.7772091506708382
Acropora_018167,glutathione hydrolase activity,368.18693302141145,0.129399299485962,0.29558610888991466,0.571017629027956,0.8675280473844456
Acropora_018170,Synaptosomal-associated protein,61.80388360332122,0.2762343061206814,0.48732187458234577,0.1357418208951871,0.5166487026615119
Acropora_018175,ubiquitin protein ligase binding,2.9343036840879373,0.014249656488245313,0.4313812794230537,0.620663470705622,0.8808113861222857
Acropora_018354,Wnt receptor catabolic process,207.38572520770504,0.2749826722316915,0.3186221648222707,0.241921759761072,0.6509514755030045
